,evr,mse,evcs,r2,optimal,steps
29,0.000728563103339095,0.059315026517184774,0.24916661134685059,0.050480423716600796,19,30
30,0.0007230452087227268,0.059356321732467514,0.24988965655557333,0.05035678507359426,19,31
31,0.0007195371727424935,0.059396303235637785,0.2506091937283158,0.05024232997909966,19,32
32,0.0007152339233279968,0.059440420120981795,0.2513244276516438,0.05010915107648023,19,33
33,0.0007114738546424365,0.05948699532826864,0.25203590150628624,0.04996717463083659,19,34
34,0.000710203701537953,0.05953426196652338,0.2527461052078242,0.04982399319040791,19,35
35,0.0007042590434851893,0.059579548813502504,0.2534503642513094,0.049688571298753544,19,36
36,0.000702903546246246,0.059625373291998546,0.25415326779755565,0.04955492249226078,19,37
37,0.0006972587350444457,0.059668704436995845,0.2548505265326001,0.049422399961313576,19,38
38,0.0006938974748184189,0.05971399395673655,0.2555444240074185,0.04928520704117106,19,39
39,0.0006925893348750234,0.05975868079635995,0.25623701334229354,0.04915190579224098,19,40
40,0.0006909030010722444,0.05980469443406753,0.25692791634336576,0.04901513564496234,19,41
41,0.0006880946397237266,0.059851264361723944,0.2576160109830895,0.04887305610157362,19,42
42,0.000688325313749848,0.05989683102242353,0.25830433629683935,0.04873319165709529,19,43
43,0.0006835803960474549,0.059941931727411184,0.2589879166928868,0.04859346261724061,19,44
44,0.0006813217360990857,0.05998706380083271,0.25966923842898587,0.04845533317507921,19,45
45,0.0006786769423117924,0.06003193947789145,0.26034791537129764,0.04831631376016096,19,46
46,0.0006759942231330138,0.06007793365601423,0.26102390959443067,0.048174801686394125,19,47
47,0.0006741302150360042,0.06012315866560149,0.26169803980946665,0.04803846555634374,19,48
48,0.0006702163484579557,0.06016971758309554,0.2623682561579246,0.04789347960103933,19,49
49,0.0006684917263420808,0.060214491175466074,0.2630367478842667,0.04775899274376017,19,50
50,0.0006657167519445782,0.0602598665228797,0.2637024646362113,0.0476201762195615,19,51
51,0.0006644213942425027,0.06030390459636118,0.2643668860304538,0.04748041544628901,19,52
52,0.0006595937585782672,0.060349721748434774,0.26502647978903204,0.04733506698382854,19,53
53,0.000658234128349246,0.060395372105907216,0.2656847139173813,0.0471938235130817,19,54
54,0.0006562867192778567,0.06043973366238912,0.26634100063665916,0.04705627594460822,19,55
55,0.000652416020910579,0.06048321223963831,0.26699341665756976,0.04692489716345032,19,56
56,0.0006487008091821331,0.06052644971756571,0.26764211746675187,0.04679061686358395,19,57
57,0.0006475586178665715,0.06056959466683187,0.26828967608461846,0.04665634777677732,19,58
58,0.0006485485310183874,0.06061243806169451,0.2689382246156368,0.04652308174008456,19,59
59,0.0006463661901571314,0.06065618112388827,0.26958459080579394,0.04638827053626959,19,60
60,0.0006450207336580096,0.060699708577604754,0.27022961153945196,0.04625116144426987,19,61
61,0.0006436086515513505,0.06074267281727079,0.2708732201910033,0.04611976493510821,19,62
62,0.0006429674374404087,0.06078668121387449,0.2715161876284437,0.04597973748875601,19,63
63,0.000641170945888151,0.06082863166581561,0.2721573585743319,0.045851974620234305,19,64
64,0.0006370690635464906,0.06087270594039531,0.27279442763787837,0.04571247113535087,19,65
65,0.0006363925152047212,0.06091543816581046,0.27343082015308307,0.045580578238025166,19,66
66,0.0006361432485032501,0.06095767183920143,0.2740669634015863,0.04545461290257178,19,67
67,0.0006318712745280472,0.06099934449447513,0.2746988346761144,0.04532757719419642,19,68
68,0.0006289891035063103,0.0610408462599015,0.2753278237796207,0.04519645332040122,19,69
69,0.0006272464137729404,0.06108294091146575,0.2759550701933936,0.04506542174590265,19,70
70,0.0006252387262057677,0.061124820199643444,0.2765803089195994,0.044932356946427075,19,71
71,0.0006236093743546934,0.06116567181548983,0.2772039182939541,0.044806853127441905,19,72
72,0.000621123052175569,0.061208791744356235,0.2778250413461296,0.04467081908351988,19,73
73,0.0006189744765556317,0.06125177816610724,0.27844401582268524,0.044534693400420135,19,74
74,0.0006162401302991729,0.061294522154700055,0.2790602559529844,0.044398727793454815,19,75
75,0.0006152495747879069,0.06133560679703878,0.2796755055277723,0.044270939109180736,19,76
76,0.0006139569853888838,0.06137709085475362,0.2802894625131612,0.04413708081707736,19,77
77,0.0006129915680331307,0.06141838509783542,0.28090245408119435,0.04400548336968731,19,78
78,0.0006094529407543376,0.06146019446654159,0.28151190702194867,0.043870216072621884,19,79
79,0.0006083665379220818,0.06150160323093044,0.28212027355987074,0.04373580770432219,19,80
80,0.000606560277541638,0.06154278057351355,0.2827268338374124,0.04360551919336092,19,81
81,0.0006030433590438272,0.06158371636630802,0.2833298771964562,0.04347357234864458,19,82
82,0.0006021677418229926,0.06162531844348915,0.28393204493827917,0.04334226273833132,19,83
83,0.0006013456814842158,0.06166779127791634,0.2845333906197634,0.043208361815901014,19,84
84,0.000600283155913941,0.06170922810168779,0.28513367377567733,0.0430762920827914,19,85
85,0.0005970233991561064,0.06175012379485422,0.28573069717483346,0.042945765548691,19,86
86,0.0005947755420460332,0.06179125783083752,0.28632547271687947,0.04281503879141052,19,87
87,0.0005945617961055778,0.06183190246515388,0.28692003451298503,0.04268074576328656,19,88
88,0.0005946726788040948,0.06187200099032045,0.2875147071917891,0.042556903092577814,19,89
89,0.0005923619099369624,0.06191184227292956,0.28810706910172607,0.0424239213500912,19,90
90,0.0005911526246410107,0.06195249037498422,0.28869822172636705,0.04229086326828877,19,91
91,0.0005876738876342093,0.06199317159627625,0.28928589561400125,0.04215600943260169,19,92
92,0.0005847880532109839,0.06203367973708739,0.28987068366721225,0.04202743345231592,19,93
93,0.000584806170662882,0.062073932025220595,0.2904554898378751,0.04189934564646072,19,94
94,0.0005807969616710783,0.062113816261422775,0.2910362867995462,0.04177153525286745,19,95
95,0.0005797806104000822,0.06215338731426258,0.2916160674099463,0.041644552151654225,19,96
96,0.0005741670980086548,0.062193163758060166,0.29219023450795495,0.041514560617755006,19,97
97,0.0005736955020787056,0.06223201562125099,0.29276393001003365,0.041387995838734794,19,98
98,0.0005706194934293967,0.06227161509185837,0.29333454950346305,0.04126424809362521,19,99
