,evr,mse,evcs,r2,optimal,steps
42,0.0014169863837841766,0.05489466180919805,0.16667566955032959,0.011867096783699875,13,43
43,0.0014115011760262167,0.054964222072964884,0.1680871707263558,0.011418788667916391,13,44
44,0.001401331267947035,0.05503396500444292,0.16948850199430282,0.010977385644380593,13,45
45,0.001393215058693341,0.055111902757529474,0.17088171705299615,0.010487882533261854,13,46
46,0.001388762714223759,0.05518316205100187,0.1722704797672199,0.010031134409290538,13,47
47,0.0013848177550621974,0.05525496773070399,0.1736552975222821,0.00955621005751423,13,48
48,0.0013808154526322584,0.0553211123222327,0.17503611297491434,0.009133598504849606,13,49
49,0.0013674574297165153,0.05539333274202892,0.17640357040463087,0.008662100154296283,13,50
50,0.0013659855382743217,0.055462327538604674,0.1777695559429052,0.00820276227783266,13,51
51,0.0013593886762873204,0.055533281348268106,0.17912894461919251,0.007742842906767716,13,52
52,0.0013557012144786824,0.055601704645138236,0.1804846458336712,0.007299678352014695,13,53
53,0.0013508463536496408,0.055671707393134956,0.18183549218732084,0.006839033277421928,13,54
54,0.0013410535619811867,0.05573782291337724,0.18317654574930203,0.006385674302688693,13,55
55,0.001335336626568035,0.05580222452286039,0.18451188237587007,0.005966136031176293,13,56
56,0.0013311012093373618,0.05587681088135894,0.18584298358520743,0.0055047669271830356,13,57
57,0.001328510873886013,0.05594490404986225,0.18717149445909345,0.005035085627393939,13,58
58,0.0013191936990757096,0.056014675243175695,0.18849068815816916,0.004586737555523527,13,59
59,0.0013154799130964095,0.05607947127038648,0.18980616807126557,0.004145111831029559,13,60
60,0.001307846841973919,0.05614703442128247,0.19111401491323948,0.003686710011143948,13,61
61,0.001301695834189386,0.0562163035112899,0.19241571074742886,0.003224917888792349,13,62
62,0.001299358778374804,0.05628289171130262,0.19371506952580367,0.0027738727161485018,13,63
63,0.0012947824174930386,0.05635024777689487,0.1950098519432967,0.0023316755496983724,13,64
64,0.0012883347140697089,0.056421223326769916,0.19629818665736642,0.001884301680952546,13,65
65,0.0012813462087398033,0.05648428904398215,0.19757953286610622,0.0014462420209358441,13,66
66,0.0012769711906880153,0.05655160326576091,0.19885650405679423,0.00098274965708395,13,67
67,0.001274551952842546,0.05661446022260342,0.20013105600963677,0.0005428284603708346,13,68
68,0.0012672915678888193,0.056681584683101215,0.2013983475775256,9.2302152165613e-05,13,69
69,0.0012600902951166646,0.05674379152289231,0.20265843787264226,-0.00034574882093061157,13,70
70,0.001256714441597096,0.056807861710757315,0.20391515231423935,-0.0007890278127058733,13,71
71,0.0012544705380890166,0.056871326311984695,0.20516962285232837,-0.0012355718462235005,13,72
72,0.0012448294482182746,0.056937334920832236,0.20641445230054664,-0.001689539262454915,13,73
73,0.0012419439157616472,0.05700019928976335,0.2076563962163083,-0.0021449367989850986,13,74
74,0.0012369831753420019,0.05706340784932509,0.2088933793916503,-0.002575094822552942,13,75
75,0.0012298841246786555,0.057127825403570545,0.21012326351632896,-0.003025511172971995,13,76
76,0.0012216896292835525,0.05719032655240609,0.2113449531456125,-0.003468219393050268,13,77
77,0.0012195214909550454,0.057256036358182626,0.21256447463656755,-0.003929100489707593,13,78
78,0.0012095378932750036,0.057318798271421396,0.21377401252984254,-0.004377683573630329,13,79
79,0.0012040051299946326,0.05738102964642994,0.21497801765983718,-0.004822608888048528,13,80
80,0.0011992821073117887,0.057444306052112266,0.21617729976714897,-0.005285993948036083,13,81
81,0.0011963447812790339,0.05750795298804266,0.217373644548428,-0.0057562064192696,13,82
82,0.0011915907230574153,0.05756796418119128,0.21856523527148541,-0.006193770983873256,13,83
83,0.001183121838806826,0.05763157631401877,0.21974835711029225,-0.0066547619030759625,13,84
84,0.0011797025383180066,0.05769223628485094,0.22092805964861026,-0.007122024024605998,13,85
85,0.0011719054588941373,0.057755102397492576,0.2220999651075044,-0.007601145327374403,13,86
86,0.001168261904376814,0.05781708057390543,0.22326822701188123,-0.0080352568632008,13,87
87,0.0011590045180737184,0.05787734007239642,0.22442723152995495,-0.008470061131570707,13,88
88,0.0011556656615764771,0.05793673602329152,0.22558289719153143,-0.008914097509259044,13,89
89,0.0011486274242637753,0.057999778662258125,0.2267315246157952,-0.009364906495669217,13,90
90,0.001141654104318704,0.05805884778675723,0.22787317872011392,-0.00981233295139827,13,91
91,0.0011371095007113709,0.05811935281734547,0.22901028822082528,-0.010257938527437033,13,92
92,0.001133565208313936,0.058177077898025696,0.2301438534291392,-0.010702778140359186,13,93
93,0.0011296948525910749,0.058232884218410934,0.23127354828173027,-0.011124586729819759,13,94
94,0.0011202586800338275,0.05828936087001992,0.2323938069617641,-0.011561434996715527,13,95
95,0.001113580958141882,0.0583488581617148,0.23350738791990597,-0.012021104485037388,13,96
96,0.0011121331334256034,0.05840815849855597,0.23461952105333156,-0.012467421468808013,13,97
97,0.001103650425522297,0.05846938730576306,0.23572317147885385,-0.012926087380261297,13,98
98,0.0010948070914766123,0.058529046171036846,0.23681797857033046,-0.013378182044599325,13,99
